star_rating	helpful_votes	total_votes	review_headline	review_date
5	0	0	IT FITS OUR NEEDS PERFECTLY	8/5/2013
2	0	0	Cord won't retract after two months	8/4/2013
5	0	0	Great Non-Harsh Dryer	8/2/2013
2	0	0	This is a poorly made product and I'm not buying it again. I'm going to write the Andis company directly.	7/15/2013
1	1	1	Broke After a Trip	7/5/2013
5	0	1	Absolutely love it!	6/29/2013
5	0	0	Great Hair Dryer	6/16/2013
5	2	2	Excellent for traveling	6/15/2013
5	2	2	Andis RC-2 Ionic 1875W Ceramic hair dryer	6/10/2013
2	1	1	Travel dryer	6/10/2013
4	0	0	Efficient hair dryer	5/29/2013
4	0	0	love it	5/25/2013
5	1	1	Fantastic	5/24/2013
2	1	1	It is not  Dual Votage	5/22/2013
5	0	0	Love It !!	5/16/2013
5	0	0	Used first at a hotel inFL.	5/15/2013
5	0	0	One of the best hair dryers!	5/2/2013
5	0	0	Excellent Blow Dryer	5/1/2013
5	1	1	Great hair dryer to reduce frizz and gentle on hair	4/30/2013
5	0	0	good dryer	4/24/2013
4	0	0	"Works Well, But a Bit Large"	4/20/2013
5	0	0	Great	4/20/2013
4	0	0	great dryer	4/17/2013
5	0	0	hairdryers	4/13/2013
5	0	0	Great product	3/30/2013
4	0	0	JUST BOUGHT MY SECOND ONE!	3/30/2013
5	0	0	Does not frizz	3/16/2013
2	1	1	Cord didn't retract	3/14/2013
3	0	0	Retractable cord worked great for a few months	3/11/2013
5	0	0	great	3/4/2013
3	1	1	not quite what expected	2/28/2013
5	0	0	"This thing BLOWS! (ha, ha, ha)"	2/27/2013
5	0	0	Best hair dryer	2/24/2013
5	0	0	Very satisfied.	2/22/2013
4	0	0	Would of given it a 5 star if the handle were more ergonomic	2/20/2013
5	0	0	Great Hair dryer	2/19/2013
5	0	0	Fast drying time	2/18/2013
4	0	0	I like this hair blower!	2/15/2013
3	0	0	Hair dryer	2/13/2013
5	0	0	Andis hair dryer	2/12/2013
5	0	0	Liked It So Much Bought Two	2/11/2013
5	1	1	I love this dryer - great value	2/10/2013
5	0	0	Andis RC2 Iconic Hair Dryer	2/9/2013
4	0	0	there's only one thing wrong...	2/7/2013
5	1	1	Andis RC-2 Ionic 1875W Ceramic Hair Dryer.	1/28/2013
4	0	0	Like but too heavy.	1/27/2013
2	1	1	Heat stopped working after less than 2 years : (	1/26/2013
1	1	1	Stopped working after 4 months	1/20/2013
4	0	0	great little hair dryer	1/15/2013
1	1	1	Used only twice before it died	1/14/2013
5	0	0	Just like a fancy hotel	1/8/2013
5	0	0	"Great Features, but is it durable?"	1/7/2013
5	0	0	Perfect	1/5/2013
5	0	0	Great Product!	1/1/2013
5	0	0	Neat Addition to kit	1/1/2013
5	1	2	Pretty neat little dryer	1/1/2013
5	0	0	Bought as a back-up	12/31/2012
5	0	0	Gift list	12/31/2012
3	0	0	"Worked great while it lasted, good for travel"	12/31/2012
5	0	0	Awesome dryer	12/30/2012
3	1	1	Not impressed	12/29/2012
5	0	0	Best hair dryer of this kind I have ever bought.	12/26/2012
5	0	0	its a small hair dryer!	12/25/2012
4	0	0	BOUGHT FOR USE BY GUESTS	12/23/2012
4	0	0	Christmas Gift	12/22/2012
4	1	1	It is huge	12/22/2012
4	0	0	Great Hair Dryer	12/19/2012
5	0	0	so nice	12/16/2012
5	0	0	Hair Dryer	12/9/2012
4	0	0	Everything works as expected	12/7/2012
2	0	0	Could be better	12/7/2012
2	0	0	Not a compact dryer	12/1/2012
5	0	0	great travel hairdryer	11/28/2012
5	0	0	works well and is convenient	11/28/2012
1	1	1	If you want your cord retractable dont buy it.	11/21/2012
5	0	0	Great Blow Dryer	11/16/2012
5	0	0	A very handy hair dryer	11/15/2012
5	0	0	Terrific hairdryer	10/31/2012
5	0	0	A Great Mid-Sized-Compact Hair Dryer	10/25/2012
5	0	0	"Attractive, functional, and durable. Great for at home or on the road."	10/24/2012
4	0	0	Exactly what I expected	10/20/2012
5	0	0	Great hair dryer	10/9/2012
5	0	0	Nice product and very portable	10/8/2012
5	0	0	I bought this after trying it at a hotel	10/3/2012
1	0	1	Don't buy this Andis blow dryer!	9/26/2012
5	1	1	Adis Hair dryer	9/9/2012
4	0	0	Good lifespan for price	9/9/2012
4	0	0	Strong dryer	9/9/2012
5	1	1	The Best!	8/11/2012
5	1	1	Love this dryer	8/6/2012
5	1	1	Great little hairdryer....	8/5/2012
3	1	1	I like it but	8/4/2012
5	0	0	I'm Buying Another	7/30/2012
1	0	0	Piece of junk.	7/26/2012
5	0	1	Met expectations	7/22/2012
4	7	8	Misrepresented it is not small for traveling purposes	7/3/2012
5	0	0	I love this hair dryer	6/23/2012
5	0	0	Love this hairdryer	6/22/2012
5	1	1	It's like being at a hotel!	6/6/2012
5	1	1	Andis 1875 watts	6/2/2012
5	0	0	LOVE IT!!!	5/29/2012
5	1	1	Buying Second Dryer for Reserve	5/29/2012
5	1	1	Great Dryer!	5/22/2012
4	0	0	Works well	5/20/2012
4	0	0	"First worked for three years, second for three seconds"	5/17/2012
5	0	0	Love this hair dryer	5/5/2012
3	0	0	Industrial strength dryer with retractable cord	4/23/2012
1	0	3	Need Help with operation...	4/2/2012
3	0	0	Larger in size than expected	3/4/2012
5	0	0	Quiet and convenient to use..	2/1/2012
4	0	0	Andis dryer	1/30/2012
5	0	0	Love this dryer!	1/16/2012
5	0	0	I LOVE this hair dryer!	1/14/2012
4	0	0	Very Happy!	1/13/2012
5	0	0	Exactly as described	1/5/2012
3	4	4	Works very well but is a little heavy	12/3/2011
1	1	2	Died an Early Death and No Return	11/27/2011
4	0	0	And is RC-2 Ionic1875w ceramic hair dryer	11/20/2011
3	2	3	"Good dryer, but cord is NOT retractable"	11/16/2011
4	1	2	"Powerful, and Retractable Cord a Plus!"	10/27/2011
5	0	0	Smart and powerful!	10/8/2011
1	1	1	not durable	9/12/2011
3	1	1	LOUD & Cord Gets Stuck (Does Not Retract All the Way)	9/11/2011
5	1	1	Great Blow Dryer but be careful pulling out the cord...	8/25/2011
5	1	1	Great hair dryer	7/31/2011
5	0	1	Best blowdryer ever!!!	7/28/2011
5	4	4	still working after 2 years	6/24/2011
5	1	1	Simple and functional	6/16/2011
5	1	1	Good Dryer	6/16/2011
4	1	1	Really great hair dryer	6/15/2011
4	0	0	Very satify for the price and perfornance	6/9/2011
5	0	0	Excellent purchase experience.	5/21/2011
4	0	0	Great Hair dryer	5/19/2011
5	2	3	Best hairdryer ever!!!!	5/14/2011
1	8	9	"Loved it, then it died."	4/11/2011
3	1	1	not good for people with arthritis or smaller hands	3/20/2011
4	1	1	I Like It	3/11/2011
5	0	0	Powerful for a travel hair dryer	3/4/2011
5	0	0	Awesome hair dryer	2/17/2011
5	0	0	Great hair dryer	1/21/2011
5	1	1	Great hair dryer for the price.....	1/21/2011
3	0	0	Andis RC-2 Hairdryer Not Made for the Long Haul	1/14/2011
1	0	0	Lasted exactly one year	1/8/2011
2	0	1	Worked great but didn't last	12/31/2010
5	0	0	Finally a hairdryer that cuts down drying time!	12/4/2010
5	0	0	Efficient and compact hair dryer	11/24/2010
3	0	0	Andis RC-2 Ionic 1875W Ceramic Hair Dryer	10/26/2010
4	0	0	Big Blower	10/23/2010
5	0	0	Excelllent Dryer	10/7/2010
5	0	0	Happy!	10/3/2010
1	1	1	Not a reliable choice	9/15/2010
5	0	0	great hair dryer	8/27/2010
4	0	0	Andis RC-2 Ionic Hair Dryer	8/9/2010
1	0	0	Had to Return Them	7/12/2010
5	1	1	Well Worth the $$$$	6/24/2010
1	4	5	Beware electrical GFI doesn't work!	6/15/2010
4	0	0	"Good hairdryer, retractable cord could be better, only lasted 7 months"	6/8/2010
5	0	0	great buy!	4/30/2010
3	0	0	not even a year and the cord stopped retracting	4/22/2010
5	0	0	Great hairdryer	3/24/2010
1	1	1	flawed	2/22/2010
5	0	0	fastest blow dryer ever!	12/22/2009
4	2	2	Not Quite What I Wanted But A Good Dryer	12/18/2009
5	1	1	Great travel dryer at a great price	12/5/2009
1	12	13	Disappointed Andis Purchaser	11/8/2009
5	1	1	Excellent hair dryer	8/27/2009
5	57	60	"Does the job, for it's size...[updated]"	8/14/2009
5	2	2	Hairdryer	7/1/2009
4	1	2	"BEST FOLDING HANDLE, RETRACTABLE CORD DRYER"	6/26/2009
5	1	1	Love This Dryer!!!	3/18/2009
5	0	0	"Nice full-sized dryer, also folds for travel"	1/10/2009
2	1	1	Works well but only for a while	11/25/2008
5	1	1	Great dryer and love the folding handle!	11/20/2008
5	0	0	Excellent Travel Dryer!	11/19/2008
5	1	1	Love this hair dryer!	8/13/2008
5	0	0	Great hair dryer!!	8/3/2008
4	1	1	decent hairdryer	6/2/2008
5	1	1	Love it!	3/15/2008
5	1	1	Ceramic Blow dryer	12/4/2007
2	0	0	Just okay but STOPPED WORKING	4/24/2007
1	13	13	I No Longer Recommend It	3/13/2007
4	1	1	product good	3/10/2007
1	2	6	Don't buy this or any other Andis products	1/27/2007
4	1	1	A Retractable Hair-Dryer?	1/18/2007
5	256	261	Best hair dryer for the money	12/2/2006
3	99	107	Good ... and not so good	5/28/2006
4	2	3	Works great - but I'm a bit nervous...	3/8/2006
5	4	4	"Tough on my cat, but great on hair!"	1/13/2006
4	263	270	"Great product and the only ceramic, ionic blow dryer with a retractable cord"	9/15/2005
